AuthorID,Author,Date,Content,Attachments,Reactions,LLM1_Label,LLM1_Score,LLM2_Label,LLM2_Score,LLM3_Label,LLM3_Score
3.88053E+17,hueppow,2024-03-06T04:21:43.2740000+08:00,"Genesis Plaza lobby is still silent 🔇  theres no music or any sounds from the web and client. My volume setting are all ON

Any information on that?",,,negative,0.796612918,neutral,0.587367594,negative,0.762782037
7.33154E+17,chrisnaav,2024-03-06T04:35:00.6820000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
1.05989E+18,_cicadaa_,2024-03-06T04:35:21.7040000+08:00,"Hello, @Huepow. I just checked Genesis Plaza on my end, and all the audio elements are working just fine. Can you please confirm if you only experience this in Genesis Plaza? If you've been experiencing the problem in any scene in Decentraland, please consider checking your audio device and its driver. Ensure that your audio device drivers are updated, and check your PC's sound settings to confirm if the sound setting for your browser is enabled to the correct audio output device.",,,neutral,0.499504685,negative,0.404697239,neutral,0.595429242
1.05989E+18,_cicadaa_,2024-03-06T04:36:05.4570000+08:00,"Hey, @chrisnaav. 👋  We're glad that you made it to Decentraland's community server.",,,positive,0.974725664,positive,0.571900249,positive,0.851601362
7.33154E+17,chrisnaav,2024-03-06T04:36:15.5010000+08:00,How do I created my own mercy’= I’m new to this,,,neutral,0.806260705,positive,0.496859014,neutral,0.448663324
7.33154E+17,chrisnaav,2024-03-06T04:36:23.4470000+08:00,Merch,,,neutral,0.578237951,positive,0.558253884,neutral,0.466570348
1.05989E+18,_cicadaa_,2024-03-06T04:41:27.1940000+08:00,"hi, @chrisnaav. You can create wearables and emotes on our platform by following the guidelines in this article: https://docs.decentraland.org/creator/wearables/creating-wearables/. If you have knowledge of utilizing a 3D computer graphics software tool like Blender and create 3D models using it, it'll be easy for you to create and publish collections on our platform. I hope this information helps.",,,positive,0.613971591,positive,0.783774257,positive,0.581919849
3.88053E+17,hueppow,2024-03-06T05:15:15.4120000+08:00,"I experience this only in Genesis Plaza. I can hear fountain water and other sounds, but no music. On the top of genesis plaza and on the ground floor as well",,,neutral,0.597140014,neutral,0.640080154,neutral,0.487184465
7.33154E+17,chrisnaav,2024-03-06T06:09:21.2280000+08:00,I also heard of generating money as a host in aa casino any one has any plugins,,,neutral,0.854669273,positive,0.405023068,neutral,0.764643908
8.02203E+17,_jackyl_,2024-03-06T07:45:07.7060000+08:00,hi all,,,neutral,0.514681399,positive,0.467459828,neutral,0.473786503
9.2113E+17,renalter4208,2024-03-06T14:56:51.4660000+08:00,https://tenor.com/view/ooooohhhh-oops-cat-my-bad-gif-8403217,,,negative,0.694206953,negative,0.693570256,negative,0.680280626
9.2113E+17,renalter4208,2024-03-06T14:57:03.1800000+08:00,hello,,,neutral,0.509061694,positive,0.671252906,neutral,0.530605257
9.39758E+17,whales_mentor,2024-03-06T15:49:48.7890000+08:00,Any one gets 4th year airdrop?,,,neutral,0.927743435,negative,0.42363432,neutral,0.889853477
1.04308E+18,kaze_no_kai,2024-03-06T16:59:35.7100000+08:00,"Hey, there is no MANA airdrop",,,negative,0.69754082,neutral,0.460228354,neutral,0.602741778
9.39758E+17,whales_mentor,2024-03-06T17:21:20.1800000+08:00,Yes.I got it.it was scammed,,👍 (1),negative,0.704737544,positive,0.457101703,negative,0.6721434
1.10388E+18,zigg.,2024-03-06T20:50:46.7660000+08:00,"Thank you for the update. Weird, are you using a web browser to access Decentraland? If so, please attempt to clear your browser's cache and then recheck the sounds in Genesis Plaza. If you are using the desktop application, please consider reinstalling it and then checking again.",,,neutral,0.556007147,positive,0.443656564,neutral,0.402926594
1.10388E+18,zigg.,2024-03-06T21:10:03.2930000+08:00,"Hello there, you have the freedom to create your own casino scenes. However, it's essential for you to develop the plugins or features required for your scenes on your own.",,,neutral,0.734694541,positive,0.799018085,neutral,0.60580188
1.10388E+18,zigg.,2024-03-06T21:17:16.7340000+08:00,"Hello and welcome to the Decentraland Discord server. 🫡 It seems your question has already been addressed in the #sdk channel. To avoid confusion, kindly refrain from reposting the same concern in other channels and please adhere to rule #6 in our #rules. I'll proceed to remove this post. Thanks!",,,neutral,0.703251898,positive,0.805863798,negative,0.547289073
1.10388E+18,zigg.,2024-03-06T21:21:32.4620000+08:00,Hello there! Welcome to Decentraland Discord server. 🤗,,,positive,0.962621808,positive,0.744668722,positive,0.745952547
1.10388E+18,zigg.,2024-03-06T21:30:53.3770000+08:00,"Hello there, I understand your current situation. However, your post is not related to Decentraland, so I must remove it. Please adhere to rule #6 of our #rules. Additionally, you're welcome to post this in our #☣-random channel. Thank you for your understanding.",,,neutral,0.769710898,positive,0.544818938,neutral,0.475445807
1.05989E+18,_cicadaa_,2024-03-07T01:16:20.8640000+08:00,"Greetings, Decentraland Community! 

As we do our best to keep our Discord Community and the users safe from scammers and support team impersonators, we would like to remind you about the things to note to avoid getting victimized by a FAKE Support/Scammer on our Discord server. 

Please note that **a legitimate member of our Support Team will *NOT***:
- Ask you to access a suspicious link to open a ticket with us,
- Create a ticket for you outside our Discord server, 
- Ask you to verify yourself using your wallet or account information,
- Provide assistance via Direct Messages (DMs) or DM you first.

If you received a suspicious DM or response from someone regarding your concerns/inquiries, please:
- Avoid providing sensitive account-related information, 
- Take a screenshot of the conversation and report it on the #report-scam channel.

We will look into your report/s and take appropriate actions against the reported user when necessary. Let's keep our Discord server a safe community for everyone. Thank you all!",,🙏 (1),neutral,0.670637727,positive,0.717071712,neutral,0.445857525
1.05989E+18,_cicadaa_,2024-03-07T01:16:28.8960000+08:00,Pinned a message.,,,neutral,0.911229551,negative,0.436414778,neutral,0.831638873
5.81709E+17,derek1357,2024-03-07T08:49:43.4480000+08:00,"I am a senior Unity and UE5 developer. I have a decent amount of experience in Blockchain Game development.
I want to get a collaboration with you guys.
If there is anything you need, feel free to contact me.",,,positive,0.786224425,positive,0.676752388,neutral,0.491820991
1.21508E+18,voice.1,2024-03-07T09:50:24.8900000+08:00,"I'm confused about name for avatar , people can choose any available name and sell the name?  Legally?",,,neutral,0.647548854,negative,0.599978149,negative,0.698235512
6.35305E+17,jasonx2979,2024-03-07T10:12:07.4850000+08:00,"Yes, that is correct, any name that you mint through Decentraland marketplace you can sell. If you purchase a name from secondary marketplaces like rarible, opensea, looksrare or others you can also sell those names. You just have to be sure they are from the right contract address.",,,neutral,0.826372981,negative,0.38922748,neutral,0.729868889
6.35305E+17,jasonx2979,2024-03-07T10:13:43.4980000+08:00,I have some articles on DCL names if you want to learn more.,,,neutral,0.870877206,negative,0.34825173,neutral,0.779898286
3.88053E+17,hueppow,2024-03-08T00:33:26.6530000+08:00,"1. Browser 
I clean my cash , background music came back to genesis plaza , BUT when you jump to the genesis plaza club (lobby) there’s still no music 

When you teleport  up to the fountain, the music is gone again and not coming back ( only environment sounds and fountain) 

2. Client 
I reinstall the client and the same situation like with a browser. Background music came back to genesis plaza but in the club below is still total silence

On client after I go up to the top of genesis plaza , the music is gone again (you can hear only the fountain and environment)",,🕵️ (1),neutral,0.651809752,negative,0.506165087,neutral,0.522578597
5.44862E+17,proteo4934,2024-03-08T00:39:25.5780000+08:00,"@Huepow don't clean your cash o\_O
Just your cache ^_^'",,😅 (2),negative,0.629667342,negative,0.41451937,neutral,0.459041089
1.20705E+18,ketatok,2024-03-08T00:50:09.7390000+08:00,"Hey folks, any chance of getting some free tokens through an airdrop in decentraland?What's the scoop on that? Thanks a bunch!",,,positive,0.778810799,positive,0.598107278,neutral,0.659429014
5.39828E+17,_.valkyr._,2024-03-08T01:16:17.2410000+08:00,"Decentraland is not offering any airdrops, @Ketato I ETHTbilisi. If you received an email regarding airdrops, it's a scam.🕵️ That said, you can share a screenshot of the email and the email address of the sender to the #report-scam channel, and we will forward it to the legal team.🫡",,,negative,0.814748406,negative,0.584143162,negative,0.69125694
5.76821E+17,commondrum,2024-03-08T03:16:54.5390000+08:00,"Hello, I have a client that wants to have some moderation in their world. Is it possible to analyze the chat and kick somebody out of the session if they violate the rules? I couldn't find any resources on it so if anybody has any info I would be obliged!",,,neutral,0.715028524,negative,0.625199795,negative,0.582643509
1.05989E+18,_cicadaa_,2024-03-08T03:18:15.3220000+08:00,"Hey, @Huepow. We did a series of tests in an attempt to reproduce the issue you reported, but we were unsuccessful. The world SFX for Genesis Plaza is working fine on our end. That said, I suggest trying to move to a different scene and teleporting back to GP to see if that fixes the problem. Concerning the world SFX in the lobby scene below GP, it seems that there really isn't a world SFX in that room. However, you may utilize the radio entity near the east entrance of the room to play music. Some channels on that radio are off, but there are a couple of active channels.",,,neutral,0.665433228,negative,0.507916808,negative,0.46762234
5.44862E+17,proteo4934,2024-03-08T03:23:41.0240000+08:00,This example might help: https://github.com/decentraland-scenes/digital-bouncer,,"💯 (1),🙏 (1)",positive,0.52486521,positive,0.67885977,neutral,0.613351166
1.05989E+18,_cicadaa_,2024-03-08T03:29:45.6290000+08:00,"@CommonDrum, as @Proteus has mentioned, the best suggestion we have is to implement a digital bouncer in your scene. You may also ask around on the #sdk if you require further help with this.",,,neutral,0.524965525,positive,0.648667216,neutral,0.541649163
5.76821E+17,commondrum,2024-03-08T03:31:03.1380000+08:00,Great! It seems like what I was looking for. Thank you and if I have any questions I'll go to #sdk,,😊 (2),positive,0.958751202,positive,0.877491951,positive,0.853746116
5.39828E+17,_.valkyr._,2024-03-08T05:03:35.7740000+08:00,"Hello, @malcom.:dcl:  Please follow rule #5 of #rules - No FUD.",,,neutral,0.749108076,negative,0.703631639,negative,0.520302892
4.24572E+17,karmawolf,2024-03-08T22:30:26.8540000+08:00,"hope i'm in the right chat for this - We've created a stremaing-service (think Netflix) quality documentary series on the history of cryptocurrency and the latest episode features Decentraland. If you are curious feel free to check it out and hopefully this video will help more curious onlookers start their journey within #DCL:

https://www.youtube.com/watch?v=vBgKUxzHXSU",,,positive,0.870069027,positive,0.717552662,positive,0.595499575
4.08121E+17,nft_world,2024-03-09T00:09:41.7280000+08:00,"@wow-angel-1 This channel isn’t meant to be used as a job board. If you’re looking to advertise your services, feel free to use #☣-random instead so that we can keep it tidy in the main chat here. You were warned once about this already.",,,negative,0.510876536,negative,0.372551203,neutral,0.541439056
7.94271E+17,en4ble_1337,2024-03-09T01:30:56.5100000+08:00,"Hello, qq are your master nodes incentivized ?! Looked into your kb but couldn't find any info. Thanks in advance https://docs.decentraland.org/contributor/tutorials/how-to-run-a-catalyst/",,,neutral,0.712713301,positive,0.611359417,neutral,0.464046359
1.83099E+17,hprivakos,2024-03-09T01:34:09.6330000+08:00,"No, they are not.",,🙏 (1),neutral,0.499811053,neutral,0.740564942,negative,0.701422334
9.24328E+17,setigio1,2024-03-09T05:15:53.5130000+08:00,I received an invitation email to claim mana tokens.  this is true?  Will it be a scam?,,,negative,0.601240277,negative,0.533129811,negative,0.570924878
1.04308E+18,kaze_no_kai,2024-03-09T05:21:04.3760000+08:00,"Hey, It is a scam email for sure, please share the sender's email.",,,negative,0.890030265,positive,0.545417309,negative,0.691993654
9.24328E+17,setigio1,2024-03-09T05:21:59.8500000+08:00,ms@msabores.pt,,🙏 (1),neutral,0.741382837,positive,0.498032004,neutral,0.622019589
1.04308E+18,kaze_no_kai,2024-03-09T05:43:26.8740000+08:00,"Thanks, this one was reported 🙏",,,positive,0.805101752,positive,0.85867703,positive,0.539320886
7.91358E+17,justcheckingin22,2024-03-09T09:27:32.1220000+08:00,Hello Everyone.,,,positive,0.880317688,positive,0.763194501,positive,0.556493223
1.11378E+18,oddly.omar,2024-03-09T10:26:31.7930000+08:00,Heyy!!,,,positive,0.896260619,positive,0.75575763,positive,0.538505793
1.11378E+18,oddly.omar,2024-03-09T10:26:51.8460000+08:00,"I'm working on a research article about  decentraland for my cryptocurrency research company and would appreciate some help from the team. If a moderator or someone could take a look at it and provide feedback on a few points, that would be fantastic. Thank you!",,,positive,0.838644028,positive,0.946617186,positive,0.624323845
1.05989E+18,_cicadaa_,2024-03-09T20:07:05.8040000+08:00,"Hey, @JustCheckingIn. 👋  Welcome to Decentraland's Discord server.",,,positive,0.681124747,positive,0.656242132,positive,0.512942553
3.98892E+17,cybermike.,2024-03-10T00:34:44.1970000+08:00,Yo!,,,positive,0.719304979,positive,0.794494152,neutral,0.473845959
8.80103E+17,zackupup,2024-03-10T01:03:38.1580000+08:00,:dcl:,,,neutral,0.787169993,positive,0.470358819,neutral,0.507187426
1.09795E+18,dreamforger_13075,2024-03-10T01:36:55.0980000+08:00,Hello all,,,positive,0.770813465,positive,0.628263652,positive,0.466788173
1.05989E+18,_cicadaa_,2024-03-10T01:39:18.2960000+08:00,"Hello, @DreamForger. Welcome to Decentraland's community server. 🎊",,,positive,0.972811282,positive,0.656479836,positive,0.805419922
1.09795E+18,dreamforger_13075,2024-03-10T01:40:41.5280000+08:00,What can I do in the virtual world?,,,neutral,0.905536175,negative,0.429710984,neutral,0.686449289
1.05989E+18,_cicadaa_,2024-03-10T01:47:26.0510000+08:00,"There are a lot of activities you can do in Decentraland. You can join the parties, explore awesome scenes, play games, do quests, and earn free NFTs. You can also create your own scene or create and publish your own collection of wearables and emotes and sell them in the Marketplace. If you'd like to learn more about Decentraland, our Docs page would be the place to start with: https://docs.decentraland.org/player/general/introduction/. 😊",,,positive,0.89517653,positive,0.773543954,neutral,0.540866137
1.09795E+18,dreamforger_13075,2024-03-10T01:50:41.1860000+08:00,TY,,😊 (1),neutral,0.630836904,positive,0.432258993,neutral,0.397589087
3.10503E+17,otam.,2024-03-10T17:54:02.2240000+08:00,"I joined the 4th birthday celebration of decentraland , I didnt receive the glasses,  here was my submission 
https://x.com/otamsnr/status/1760419195387363713?s=20
please any help 😦",,,negative,0.754690349,positive,0.473459095,negative,0.798427641
6.9791E+17,yotzfurman,2024-03-10T19:53:57.9310000+08:00,"Hi ya'll!
I'm super new to everything that's going on here.
Last week I got a job in a marketing dept. of a crypto company ad I feel like I need a web3 guru to teach me everything so I can be of use to the company that hired me.
If anyone feels like taking me under their wing I'd be really honored :pinktaco:",,🤗 (2),positive,0.53518039,positive,0.869954169,positive,0.669523716
1.21279E+18,garrison_99,2024-03-10T21:35:57.4000000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
1.21279E+18,garrison_99,2024-03-10T21:44:03.3680000+08:00,Can anyone from team members please connect with me ?,,,neutral,0.895251513,positive,0.390872836,neutral,0.629600227
5.39828E+17,_.valkyr._,2024-03-10T21:45:07.5930000+08:00,"Hi there, @Otam.🤗  If you are referring to the commemorative wearable, kindly make sure that you follow the instructions mentioned in the 4th Birthday DCL tweet here: https://twitter.com/decentraland/status/1760086858573451393. You can also check out this announcement: https://discord.com/channels/417796904760639509/433376431603580970/1209649262019874827 for more details.🫡",,,positive,0.539509594,positive,0.614080071,neutral,0.628571332
5.39828E+17,_.valkyr._,2024-03-10T22:02:28.8440000+08:00,"Welcome to Decentraland's Discord server, @Garrison! How can we assist you today?🤗",,,positive,0.870257318,positive,0.549004436,positive,0.572139323
3.10503E+17,otam.,2024-03-10T22:44:01.1400000+08:00,"Thank you for your interest, the instructions were completed on time, I am not a novice, I have been actively logging in every day for 3 years and participating in events, this is a situation that has been completely overlooked, I kindly request your attention.",,,positive,0.5785622,positive,0.707323909,positive,0.572960913
1.0526E+18,Tickets#5253,2024-03-10T22:46:30.0570000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
3.35192E+17,acamp18,2024-03-10T23:09:50.0750000+08:00,Decentraland?,,,neutral,0.891998947,negative,0.554156899,neutral,0.566085935
5.39828E+17,_.valkyr._,2024-03-10T23:33:18.8990000+08:00,"I appreciate the update, @Otam.🫡  I'll go ahead and inquire about this with the team and will keep you posted once I receive an update. Thank you for your understanding on this matter.🙏",,👍 (1),positive,0.898917854,positive,0.871162295,positive,0.793795884
4.08121E+17,nft_world,2024-03-11T03:26:22.1890000+08:00,"Hey @VoidTopVriv If you're looking to post unrelated content, please refer to rule #6 of the rules. Anything else that is not related to Decentraland but still aligns with our rules can be posted at #☣-random",,,neutral,0.894704282,neutral,0.340458453,neutral,0.767628133
1.03307E+18,h1tman2950,2024-03-11T04:52:03.0650000+08:00,"Hey folks.  New to Decentraland.  Does anyone in the community know if there are plans to covert this to VR platforms, and if so - likely timeframes?  Seems to be like this is more when Decentraland would gain more traction.  Seems quite quiet in here?",,➕ (2),neutral,0.878171921,negative,0.475067228,negative,0.624807119
5.44862E+17,proteo4934,2024-03-11T05:14:28.6620000+08:00,Wen VR ? https://youtu.be/Q_HXs-uaVy8,,,neutral,0.888485849,positive,0.450097471,neutral,0.813535452
5.44862E+17,proteo4934,2024-03-11T05:15:05.6840000+08:00,@H1tMan Wen VR ! https://youtu.be/4lqmtb-Ns90,,,neutral,0.737893999,positive,0.66826582,neutral,0.785104513
1.21671E+18,xeila342,2024-03-11T20:03:02.0700000+08:00,"Hola a todos.
Busco trabajo.
Alguien me puede contactar??",,,neutral,0.669893503,positive,0.435985297,neutral,0.782277048
8.37949E+17,narcissist5345,2024-03-11T21:05:59.7620000+08:00,Anything new,,,positive,0.509018183,positive,0.577156723,neutral,0.649707377
7.76461E+17,_nighthawwk,2024-03-11T21:25:14.6990000+08:00,"Hi, looking to start playing fun games, any suggestions",,,positive,0.817969441,neutral,0.522272944,neutral,0.576637208
5.39828E+17,_.valkyr._,2024-03-11T21:31:54.8520000+08:00,"Hello, @Xeila. Welcome to Decentraland!:dcl: I translated your message, and if you're looking for work, you may visit the jobs page at https://jobs.lever.co/Decentraland for our current job openings.",,,positive,0.769451082,positive,0.763401687,neutral,0.552112103
5.39828E+17,_.valkyr._,2024-03-11T22:11:27.8800000+08:00,"We are unable to provide a timeframe on this, and the best place for discussions regarding VR is in Decentraland's DAO Discord. Here's the invite link to the server: https://discord.com/invite/ZdzKgYE5Q3. 🤗",,,neutral,0.671831191,positive,0.531446576,neutral,0.683642626
8.79228E+17,kimbonft,2024-03-12T02:15:03.4220000+08:00,"Welcome, welcome! There is a group here that does weekly tours. I would start there so you can catch some great spots and meet community members. https://decentraland.org/events/event/?id=5a7592ca-0ae2-4f98-92ee-0565140edbab",,,positive,0.967274189,positive,0.961936116,positive,0.625064254
8.79228E+17,kimbonft,2024-03-12T02:17:40.2980000+08:00,"hey welcome! Depends on the kind of games you enjoy. 

Metadyne Labs: RatScape (https://decentraland.org/play/?realm=MetadyneLabs.dcl.eth)
Put your strategizing skills and your gateway-opening blaster to the test to see how fast you can make it through 13 levels of challenges.

The Voice (-99,98)
Unleash your inner diva in Decentraland’s official ‘The Voice’ experience and impress the judges to win!

Knights of Antrom (144, -7) 
Gather resources, upgrade your gear, and face off against fearsome enemies as you level up and unlock new abilities.

LaLigaLand (-150,64)
Perfect for fans of football (soccer), LaLigaLand is full of games, places to explore, and Wearables to collect.",,,positive,0.656205773,positive,0.911058128,neutral,0.393348157
8.79228E+17,kimbonft,2024-03-12T02:19:49.4270000+08:00,Hey! Kim here from Marketing. Apologies that you were missed. Will make sure it goes out in the next batch!,,😍 (3),neutral,0.571233332,positive,0.445316464,neutral,0.449855775
8.363E+17,imthe4239,2024-03-12T02:52:32.6150000+08:00,Hello guys what the best way to withdraw MANA from ETH wallet metamask to binance or other way to change it to usdt in any network with normal gas fees?,,,neutral,0.906317294,negative,0.427633345,neutral,0.797485828
8.363E+17,imthe4239,2024-03-12T03:03:42.5010000+08:00,guys?,,,neutral,0.887873471,negative,0.38220495,neutral,0.537621677
1.11299E+18,md.noor,2024-03-12T03:20:40.5210000+08:00,Gm,,,neutral,0.53330642,positive,0.445416719,neutral,0.487443596
1.03277E+18,render0098,2024-03-12T05:11:43.7610000+08:00,To withdraw to your binance account?,,,neutral,0.938464761,negative,0.38955304,neutral,0.84639138
8.363E+17,imthe4239,2024-03-12T06:17:48.9210000+08:00,situation-- i have 170 mana and wana withdraw from ETH metamask wallet to binance but it is cost 30$ i think it is too mutch,,,negative,0.723598123,negative,0.742582738,negative,0.793280423
1.03277E+18,render0098,2024-03-12T06:18:26.0470000+08:00,Gas fee is very cost at the moment,,💥 (1),negative,0.77768141,negative,0.453420758,negative,0.748023808
7.56036E+17,xavimvela,2024-03-12T06:19:58.4120000+08:00,hi i want to buy mana is theere staking?,,,neutral,0.912326515,negative,0.6074242,neutral,0.706905901
9.07127E+17,ina8250,2024-03-12T08:40:15.8130000+08:00,"Hi, I'm a newbie.
It's not even starting on my computer.😊 

I confirmed my profile, but the screen is frozen.

I'm using Windows 11, is it a security issue?

I'd really appreciate it if someone could help me.",,,negative,0.7856251,negative,0.497790366,negative,0.840428293
9.07127E+17,ina8250,2024-03-12T08:42:02.4440000+08:00,Thank you so much!😍,,,positive,0.980025291,positive,0.983324766,positive,0.925534308
1.1616E+18,anmol_89785,2024-03-12T13:18:55.6590000+08:00,"Hi, we are making an anlaytics platform for gamefi similar to coin market cap. We need some help finding data for specifc metrics particularly related to rewards inside the game. Is there someone to talk to? Thnk you.",,,neutral,0.854345798,negative,0.40585503,neutral,0.671935618
1.06985E+18,metaversecrypto.,2024-03-12T14:36:29.5700000+08:00,"The only real stat is DAS Daily Active Spend. How much money is spent on the platform buying virtual good each day.

This data can be found on-chain

BTW if the data isn't on-chain then its not real. Don't be looking for fake stats where projects ""report"" their own stats",,,neutral,0.772871137,positive,0.395431757,negative,0.689810276
1.1616E+18,anmol_89785,2024-03-12T14:40:56.7450000+08:00,"Thank you! Though is there a way to know how much a given land, categorised by locatoin, rarity and size, is able to generate?",,,neutral,0.59022671,positive,0.907899857,neutral,0.614774764
1.1616E+18,anmol_89785,2024-03-12T14:42:47.6740000+08:00,"I know it is very diverse and largely depends on the player. However, getting data would enable more better approximations",,,neutral,0.689838588,positive,0.450320005,neutral,0.559764326
1.10388E+18,zigg.,2024-03-12T20:15:19.5460000+08:00,"Hello there, You can't stake MANA directly on Decentraland, but you can do it on a CEX or a DEX. It's a good idea to do your own research and find the platform that fits your needs best. Also, if you want to find out more about buying MANA, check out this document: https://docs.decentraland.org/player/blockchain-integration/get-a-wallet/#what-is-mana-and-how-do-i-get-it.",,,neutral,0.744625628,positive,0.849316418,neutral,0.602658272
8.08577E+17,bleace,2024-03-12T21:14:37.3850000+08:00,Bringing the first World Sleep Day to Virtual Reality this Friday! https://decentraland.org/events/event/?id=c11f8408-9e30-4039-89b5-697dbbc04639,,💜 (2),positive,0.727589369,positive,0.685889244,neutral,0.676920295
1.10388E+18,zigg.,2024-03-12T21:28:18.3640000+08:00,"Hey there, it looks like you're having trouble accessing Decentraland. If you're using a web browser, try clearing your browser's cache. If you're using a desktop application, consider reinstalling it and then attempt to access Decentraland again. If the issue persists after trying these solutions, please inform me.",,,negative,0.520157814,negative,0.616715789,negative,0.612242937
1.05989E+18,_cicadaa_,2024-03-12T21:33:49.3700000+08:00,@ONE🦇 Hi. Let's keep all the topics here related to DCL. Unrelated topics that still align with our server's #rules can posted on #☣-random channel.,,,neutral,0.786767662,positive,0.383470803,neutral,0.674718261
1.05989E+18,_cicadaa_,2024-03-12T21:36:50.7720000+08:00,"Hey, @Md.Noor. 👋 Welcome to Decentraland's community server.",,,positive,0.669947505,positive,0.651465237,positive,0.598882675
1.0526E+18,Tickets#5253,2024-03-12T21:39:43.9310000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
1.21714E+18,marry0499,2024-03-13T00:36:13.2150000+08:00,Ja,,,neutral,0.553103149,positive,0.62235111,neutral,0.42763111
1.21714E+18,marry0499,2024-03-13T00:36:40.6540000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
1.21714E+18,marry0499,2024-03-13T00:36:47.3880000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
1.10388E+18,zigg.,2024-03-13T00:39:48.4920000+08:00,"Hello there, Marry! Welcome to Decentraland's Discord server. 🤗",,,positive,0.95921427,positive,0.705022752,positive,0.769968629
1.00459E+18,iamfloridaman_,2024-03-13T04:08:51.6680000+08:00,"Hey, can someone help me form a team of game devs?",,,neutral,0.686325431,positive,0.43049252,neutral,0.728297055
1.10388E+18,zigg.,2024-03-13T04:16:12.1220000+08:00,"Hey there, this might be helpful in finding verified developers to assist with your project. Please visit this link: https://studios.decentraland.org/studios.",,,positive,0.773964942,positive,0.850587249,positive,0.586975336
1.00459E+18,iamfloridaman_,2024-03-13T04:17:59.4350000+08:00,Thank you!,,🫡 (1),positive,0.938062847,positive,0.982573926,positive,0.898866713
9.97621E+17,cathouseclub,2024-03-13T08:21:42.9370000+08:00,Who can help create casino games for land?,,,neutral,0.907303929,positive,0.44905588,neutral,0.775269985
5.94726E+17,.mrpip,2024-03-13T08:57:18.3840000+08:00,"Anyone know why only some buildings, scenery, etc loads? Even after waiting.",,,negative,0.521969676,negative,0.388216972,negative,0.534153521
5.94726E+17,.mrpip,2024-03-13T08:59:00.0230000+08:00,"Example: the entry at the starting spot has a diving board and circular cement walkway but now waterfall, no building after going through what used to be water fall, etc.",,,neutral,0.769274652,neutral,0.36469838,neutral,0.517938614
7.0273E+17,metaryuk,2024-03-13T10:15:55.6370000+08:00,@Kaze_no_Kai  skem,,🙏 (1),neutral,0.90033251,positive,0.466924936,neutral,0.505145788
3.98892E+17,cybermike.,2024-03-13T13:15:23.9400000+08:00,yo mods get to work,,"👍 (2),🕵️ (1)",neutral,0.572099507,positive,0.592222452,neutral,0.636414945
9.97621E+17,cathouseclub,2024-03-13T13:26:10.8310000+08:00,Hello Hoyt,,,positive,0.507079542,positive,0.641161859,positive,0.424615473
1.2063E+18,frey.eth,2024-03-13T19:43:51.6080000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
5.39828E+17,_.valkyr._,2024-03-13T20:13:29.2210000+08:00,"Hey there, @Cathouse. You may reach out to our verified studios regarding casino game creation via this link: https://studios.decentraland.org/studios.:dcl:",,😉 (1),neutral,0.87421459,positive,0.471891791,neutral,0.806421936
5.39828E+17,_.valkyr._,2024-03-13T20:25:10.4780000+08:00,"Loading times vary depending on the number of assets that are being loaded in the scene and the quality of your internet connection. You can clear your browser's cache, reinstall the client (whichever you use), and then check again. Another thing you can do is to lower the ""scene load radius"", which can be found in the in-world general settings.🙂",,👍 (1),neutral,0.906270087,positive,0.386504829,neutral,0.677450776
8.97698E+17,pytha3317,2024-03-14T00:31:55.7360000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
5.39828E+17,_.valkyr._,2024-03-14T00:49:38.0170000+08:00,"Welcome to Decentraland's Discord server, @Frey.eth & @Pythagoras.🤗",,,positive,0.890710473,positive,0.626016378,positive,0.564316154
4.08121E+17,nft_world,2024-03-14T04:33:34.3410000+08:00,@floridaman Better to use #☣-random channel for that 🙏,,,neutral,0.714489102,positive,0.464640826,neutral,0.445658952
1.00459E+18,iamfloridaman_,2024-03-14T04:33:48.4730000+08:00,thx,,👍 (1),positive,0.668306649,positive,0.434076637,positive,0.379112124
8.96203E+17,milly8599,2024-03-14T06:38:58.7590000+08:00,yo why wont my sign up bonuous show in game for use,,,negative,0.767985225,positive,0.782948852,negative,0.545054674
8.96203E+17,milly8599,2024-03-14T06:39:15.7200000+08:00,bonus*,,,neutral,0.752806723,positive,0.709883511,neutral,0.399515271
5.94726E+17,.mrpip,2024-03-14T06:57:11.9250000+08:00,"Thanks! I’ll try that. I did try setting graphics on lowest settings, but didn’t look for that setting specifically. Cool yeah I just have a cheap wifi card in it, hmmm.",,,positive,0.64511466,positive,0.721082807,positive,0.511122644
8.79228E+17,kimbonft,2024-03-14T07:11:06.5710000+08:00,hi everyone! Welcome.,,,positive,0.966785252,positive,0.808280706,positive,0.773647189
1.92776E+17,poutsine,2024-03-14T10:31:46.6550000+08:00,Hi Kim !,,,positive,0.717322409,positive,0.810374916,neutral,0.464553595
